match_id,duration,start_time,radiant_team_id,radiant_name,dire_team_id,dire_name,leagueid,league_name,series_id,series_type,radiant_score,dire_score,radiant_win,version
8391902593,1580,1753639519,9793571.0,BrownBoots,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,15,37,False,22.0
8391901962,2028,1753639491,8599281.0,BOI BANDIDO,537515.0,The Cones Polar,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997440,0,40,14,True,22.0
8391901656,1412,1753639476,7700496.0,REVOLTA,9819594.0,Black King Bar-Off,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997439,0,34,7,True,22.0
8391887779,2015,1753639437,9651185.0,Wildcard,9256405.0,Level UP esports,17381,European Pro League  2024-2025 Season,997435,1,12,27,False,22.0
8391867121,2675,1753637915,9635581.0,Eye Gaming,9839299.0,Dominion,17366,Ultras Dota Pro League  2024-25,997429,1,47,50,True,22.0
8391859473,3453,1753637690,9255039.0,1w Team,9498970.0,AVULUS,18433,FISSURE Universe Episode 6,997370,1,23,37,False,22.0
8391777020,2011,1753633719,8831040.0,Ghost Sheep,9819656.0,La Passion,17366,Ultras Dota Pro League  2024-25,997380,1,57,43,True,22.0
8391760727,2438,1753633411,9498970.0,AVULUS,9255039.0,1w Team,18433,FISSURE Universe Episode 6,997370,1,24,6,True,22.0
8391717624,1403,1753631297,9819656.0,La Passion,8831040.0,Ghost Sheep,17366,Ultras Dota Pro League  2024-25,997380,1,23,55,False,22.0
8391678968,1926,1753629672,9814671.0,team stovtoroy,9736566.0,REDLOCK,17914,SIVVIT League,997373,0,46,22,True,22.0
8391672839,1684,1753629868,9255039.0,1w Team,9498970.0,AVULUS,18433,FISSURE Universe Episode 6,997370,1,26,10,True,22.0
8391631981,1341,1753627980,9828921.0,Air Defence,9819656.0,La Passion,17366,Ultras Dota Pro League  2024-25,997359,1,17,58,False,22.0
8391589383,1583,1753626254,9843904.0,Nethercore ,8831040.0,Ghost Sheep,17366,Ultras Dota Pro League  2024-25,997351,1,44,30,True,22.0
8391575640,2243,1753625756,9033260.0,ЧВК WAGNER,9840232.0,Easy Gaming Junior,17914,SIVVIT League,997349,0,41,34,True,22.0
8391567413,1965,1753626077,9600141.0,Zero Tenacity,9256405.0,Level UP esports,17381,European Pro League  2024-2025 Season,997283,1,9,32,False,22.0
8391552063,1368,1753624905,9530716.0,Air Defence,9819656.0,La Passion,17366,Ultras Dota Pro League  2024-25,995483,1,12,52,False,22.0
8391492916,1564,1753622721,9600141.0,Zero Tenacity,9256405.0,Level UP esports,17381,European Pro League  2024-2025 Season,997283,1,29,5,True,22.0
8391470063,3165,1753621877,8831040.0,Ghost Sheep,9593609.0,Nethercore,17366,Ultras Dota Pro League  2024-25,997327,1,46,48,False,22.0
8391464654,2927,1753622225,9338413.0,MOUZ,9255039.0,1w Team,18433,FISSURE Universe Episode 6,997296,1,32,35,False,22.0
8391463828,1522,1753621641,9736566.0,REDLOCK,9200700.0,Terrorist Gaming,17914,SIVVIT League,997326,0,42,11,True,22.0
8391462281,2105,1753621583,9819656.0,La Passion,9828921.0,Air Defence,17366,Ultras Dota Pro League  2024-25,997316,1,36,38,False,22.0
8391459869,2658,1753621493,9840232.0,Easy Gaming Junior,9360471.0,Jakiro Gaming ,17914,SIVVIT League,997321,0,49,29,True,22.0
8391382436,2031,1753618343,9255039.0,1w Team,9338413.0,MOUZ,18433,FISSURE Universe Episode 6,997296,1,27,14,True,22.0
8391377883,1843,1753618144,9840232.0,Easy Gaming Junior,,,17914,SIVVIT League,0,0,37,11,True,22.0
8391374666,1868,1753618007,9736566.0,REDLOCK,9834059.0,казантип2007 ,17914,SIVVIT League,997297,0,35,18,True,22.0
8391369560,1536,1753617782,9814671.0,team stovtoroy,8814486.0,Pomoika 2 ,17914,SIVVIT League,997291,0,68,17,True,22.0
8391359835,2534,1753617384,9593609.0,Nethercore,9819656.0,La Passion,17366,Ultras Dota Pro League  2024-25,997251,1,73,40,True,22.0
8391328041,2718,1753617962,9600141.0,Zero Tenacity,9256405.0,Level UP esports,17381,European Pro League  2024-2025 Season,997283,1,35,29,False,22.0
8391321589,2061,1753615655,9767998.0,Nova Pulse,9814269.0,Riftwalkers,17233,Destiny League,997258,1,42,51,False,22.0
8391295106,2067,1753614349,9828921.0,Air Defence,8831040.0,Ghost Sheep,17366,Ultras Dota Pro League  2024-25,997273,1,43,41,False,22.0
8391285585,2540,1753613881,9593609.0,Nethercore,9819656.0,La Passion,17366,Ultras Dota Pro League  2024-25,997251,1,66,44,False,22.0
8391284734,2109,1753613994,9729720.0,Virtus.pro,9498970.0,AVULUS,18433,FISSURE Universe Episode 6,997227,1,25,11,True,22.0
8391281740,1480,1753613717,9814269.0,Riftwalkers,9767998.0,Nova Pulse,17233,Destiny League,997258,1,33,20,True,22.0
8391252761,2410,1753612233,9798854.0,Kalmychata,9600141.0,Zero Tenacity,17381,European Pro League  2024-2025 Season,997243,1,30,46,False,22.0
8391237275,1719,1753611429,8831040.0,Ghost Sheep,9530716.0,Air Defence,17366,Ultras Dota Pro League  2024-25,997260,1,36,29,True,22.0
8391233996,1838,1753611282,9767998.0,Nova Pulse,9814269.0,Riftwalkers,17233,Destiny League,997258,1,40,30,True,22.0
8391219130,2331,1753610592,9819656.0,La Passion,9593609.0,Nethercore,17366,Ultras Dota Pro League  2024-25,997251,1,28,44,False,22.0
8391171264,1567,1753608006,2443375.0,Foxy gaming,9426115.0,Dark Rebellion,17233,Destiny League,997237,1,21,32,False,22.0
8391167055,2069,1753608644,9600141.0,Zero Tenacity,9798854.0,Kalmychata,17381,European Pro League  2024-2025 Season,997243,1,39,15,True,22.0
8391161468,1787,1753607412,9381131.0,Uzumaki,9530716.0,Air Defence,17366,Ultras Dota Pro League  2024-25,997235,1,52,33,True,22.0
8391157977,4499,1753607529,9729720.0,Virtus.pro,9498970.0,AVULUS,18433,FISSURE Universe Episode 6,997227,1,35,42,False,22.0
8391110902,2461,1753604742,9426115.0,Dark Rebellion,2443375.0,Foxy gaming,17233,Destiny League,997237,1,46,34,True,22.0
8391108072,1832,1753604543,9530716.0,Air Defence,9381131.0,Uzumaki,17366,Ultras Dota Pro League  2024-25,997235,1,36,26,True,22.0
8391080135,2565,1753603276,9498970.0,AVULUS,9729720.0,Virtus.pro,18433,FISSURE Universe Episode 6,997227,1,21,20,False,22.0
8391065850,1216,1753602257,9381131.0,Uzumaki,9828921.0,Air Defence,17366,Ultras Dota Pro League  2024-25,997226,1,56,12,True,22.0
8391060426,1833,1753601923,9768243.0,Night Force,8629324.0,Swift Knights,17233,Destiny League,997220,1,21,47,False,22.0
8391018634,2437,1753599411,7653080.0,Yangon Galacticos,9545782.0,Ivory,17659,EPL World Series: Southeast Asia 2024-2025 Season ,997222,1,39,15,True,22.0
8391011322,2050,1753598980,8629324.0,Swift Knights,9768243.0,Night Force,17233,Destiny League,997220,1,36,16,True,22.0
8390982255,1487,1753597101,9563873.0,Elite Eclipse,9381131.0,Uzumaki,17366,Ultras Dota Pro League  2024-25,997216,1,21,51,False,22.0
8390979370,1379,1753596955,9768243.0,Night Force,8629324.0,Swift Knights,17233,Destiny League,997220,1,35,13,True,22.0
8390963408,1427,1753596468,9545782.0,Ivory,9546449.0,Yangon Galacticos,17659,EPL World Series: Southeast Asia 2024-2025 Season ,997218,1,10,27,False,22.0
8390936581,2006,1753594037,9381131.0,Uzumaki,9563873.0,Elite Eclipse,17366,Ultras Dota Pro League  2024-25,997216,1,29,16,True,22.0
8390934583,1345,1753593874,9767998.0,Nova Pulse,2443375.0,Foxy gaming,17233,Destiny League,997210,1,13,36,False,22.0
8390932711,2417,1753593735,8629005.0,Flawless Goblins,9768002.0,Lunar Vibes,17233,Destiny League,997211,1,54,55,True,22.0
8390910630,1177,1753592093,2443375.0,Foxy gaming,9767998.0,Nova Pulse,17233,Destiny League,997210,1,40,9,True,22.0
8390909078,1161,1753591969,9768002.0,Lunar Vibes,8629005.0,Flawless Goblins,17233,Destiny League,997211,1,18,41,False,22.0
8390900342,1052,1753591269,9677513.0,Excel Esports,9600432.0,Call911,18331,Snake Trophy 2,997207,1,36,7,True,22.0
8390886643,1805,1753590175,9828897.0,REKONIX,9798933.0,Kopite,17659,EPL World Series: Southeast Asia 2024-2025 Season ,997201,1,32,20,True,22.0
8390881845,1765,1753589816,8629005.0,Flawless Goblins,9768002.0,Lunar Vibes,17233,Destiny League,997211,1,21,50,False,22.0
8390877455,2147,1753589466,9767998.0,Nova Pulse,2443375.0,Foxy gaming,17233,Destiny League,997210,1,46,28,True,22.0
8390871685,911,1753589067,9600432.0,Call911,9677513.0,Excel Esports,18331,Snake Trophy 2,997207,1,11,27,False,22.0
8390852230,1494,1753587317,9814269.0,Riftwalkers,8629324.0,Swift Knights,17233,Destiny League,997202,1,24,20,True,22.0
8390830597,1340,1753585485,8629324.0,Swift Knights,9814269.0,Riftwalkers,17233,Destiny League,997202,1,18,23,False,22.0
8390829929,2415,1753585774,9828897.0,REKONIX,9798933.0,Kopite,17659,EPL World Series: Southeast Asia 2024-2025 Season ,997201,1,33,32,True,22.0
8390784011,1667,1753581390,8971308.0,x5 Gaming,2310427.0,Fast n' Furion,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997176,1,31,7,True,22.0
8390758152,2176,1753578897,,,9572147.0,Avalanche eSports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997182,1,23,50,False,22.0
8390737619,2698,1753576795,8971308.0,x5 Gaming,2310427.0,Fast n' Furion,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997176,1,37,23,True,22.0
8390718070,3083,1753574737,9572147.0,Avalanche eSports,4651670.0,Chimpanzes 1K,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997182,1,47,34,True,22.0
8390691358,2455,1753572079,8971308.0,x5 Gaming,2310427.0,Fast n' Furion,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997176,1,17,29,False,22.0
8390687109,1933,1753571675,,,9819380.0,TEAM TITANS,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,25,32,True,22.0
8390651696,1874,1753568683,7595718.0,Loucademia Elite,9819380.0,TEAM TITANS,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,43,18,True,22.0
8390642559,2346,1753567972,8864057.0,Puck do JH ,9608323.0,PINGUIM BLINDADO,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997157,1,23,24,True,22.0
8390638792,1076,1753567694,9572147.0,Avalanche eSports,5204560.0,322 Doto,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,24,3,True,22.0
8390591408,1691,1753564501,,,9572147.0,Avalanche eSports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,10,28,False,22.0
8390586292,1615,1753564184,9577761.0,PAREDAO DOTA 2,8971308.0,x5 Gaming,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997144,1,4,30,False,22.0
8390582132,2476,1753563933,9608323.0,PINGUIM BLINDADO,8864057.0,Puck do JH ,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997157,1,11,38,False,22.0
8390574398,3521,1753563463,,,9819380.0,TEAM TITANS,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,42,51,False,22.0
8390526197,2385,1753560744,9806441.0,AVLNC.YETIS,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,20,47,False,22.0
8390525668,2588,1753561091,9798854.0,Kalmychata,9758040.0,Runa Team,17381,European Pro League  2024-2025 Season,997105,1,20,33,False,22.0
8390525042,2104,1753560684,8971308.0,x5 Gaming,9577761.0,PAREDAO DOTA 2,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997144,1,32,12,True,22.0
8390524303,1477,1753560641,3341143.0,,8229982.0,Otakreyson,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997143,0,15,42,False,22.0
8390506971,2563,1753559719,9608323.0,PINGUIM BLINDADO,5270085.0,Team Innovation e-Sports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997140,0,34,23,True,22.0
8390506194,1220,1753559676,7639789.0,Be'eX - ojea - luiz + bidu + pedro,9572147.0,Avalanche eSports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997139,0,5,29,False,22.0
8390486838,2393,1753558753,9729268.0,Teiko,9828921.0,Air Defence,17366,Ultras Dota Pro League  2024-25,997086,1,57,56,True,22.0
8390485376,2498,1753558823,9255039.0,1w Team,9303383.0,L1GA TEAM,18433,FISSURE Universe Episode 6,997061,1,27,14,True,22.0
8390482365,1043,1753558435,9758040.0,Runa Team,9798854.0,Kalmychata,17381,European Pro League  2024-2025 Season,997105,1,2,23,False,22.0
8390475735,2758,1753558092,,,9819380.0,TEAM TITANS,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,32,43,False,22.0
8390455551,825,1753557068,8971308.0,x5 Gaming,5897919.0,MIssclickTV,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997124,0,26,1,True,22.0
8390450074,2698,1753556794,9806441.0,AVLNC.YETIS,9840245.0,Team Hot-Dog,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997123,0,49,24,True,22.0
8390446653,1809,1753556623,,,9635179.0,Nilfgaard,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,39,17,True,22.0
8390446266,2602,1753556603,8414489.0,Team Sunder,9572165.0,Agressiv Style,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997122,0,37,42,True,22.0
8390445388,1627,1753556559,,,5270085.0,Team Innovation e-Sports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,7,40,False,22.0
8390436204,1646,1753556103,5591072.0,000,9577761.0,PAREDAO DOTA 2,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997118,0,11,47,False,22.0
8390429352,1445,1753555759,9843181.0,MariaEJuana,9608323.0,PINGUIM BLINDADO,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997115,0,5,26,False,22.0
8390426818,2228,1753555627,9828921.0,Air Defence,9729268.0,Teiko,17366,Ultras Dota Pro League  2024-25,997086,1,34,55,False,22.0
8390396579,2494,1753554254,9758040.0,Runa Team,9798854.0,Kalmychata,17381,European Pro League  2024-2025 Season,997105,1,51,22,True,22.0
8390395746,1254,1753554067,,,9449607.0,SEDUTORES DA INTERNET,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,4,41,False,22.0
8390391201,2736,1753553837,,,9829371.0,Rock n Sports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,36,34,True,22.0
8390389768,817,1753553767,9577761.0,PAREDAO DOTA 2,7700496.0,REVOLTA,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997101,0,27,3,True,22.0
8390389330,2062,1753553744,,,9572147.0,Avalanche eSports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,27,41,False,22.0
8390387495,3179,1753554026,9255039.0,1w Team,9303383.0,L1GA TEAM,18433,FISSURE Universe Episode 6,997061,1,22,44,False,22.0
8390387356,3755,1753553647,9782168.0,Fatal draft team ,7639789.0,Be'eX - ojea - luiz + bidu + pedro,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997100,0,28,29,False,22.0
8390381699,1484,1753553372,9793571.0,BrownBoots,5270085.0,Team Innovation e-Sports,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997097,0,9,42,False,22.0
8390379164,2204,1753553254,9819380.0,TEAM TITANS,3345153.0,CDTeam,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997096,0,47,16,True,22.0
8390379007,1561,1753553247,9840219.0,Snoopers TEAM,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,17,44,False,22.0
8390378833,2331,1753553238,5241466.0,NobodyYesDoor,9840245.0,Team Hot-Dog,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997095,0,19,41,False,22.0
8390378088,1553,1753553205,2253901.0,Sven'Boys,3718333.0,Lasanha é muito bom,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997094,0,35,3,True,22.0
8390377405,2198,1753553172,9814373.0,QUASE DOTA,9635179.0,Nilfgaard,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997092,0,21,44,False,22.0
8390377119,3158,1753553160,,,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,34,39,False,22.0
8390377039,752,1753553156,5591072.0,000,7577057.0,GALETO TEAM,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997091,0,28,7,True,22.0
8390376332,2520,1753553123,,,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,42,26,True,22.0
8390376073,2716,1753553111,5897919.0,MIssclickTV,,,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,0,0,33,32,True,22.0
8390374405,2953,1753553034,9798338.0,Team RABEI,7877837.0,Onça Dourada,18211,Qualificatorias abertas - Campeonato NEXTLEVEL #1,997089,0,21,38,False,22.0
8390358470,1815,1753552786,9729268.0,Teiko,9828921.0,Air Defence,17366,Ultras Dota Pro League  2024-25,997086,1,19,53,False,22.0
8390308628,2396,1753549995,9790546.0,TEAM NEXT LEVEL,9247798.0,Passion UA,17381,European Pro League  2024-2025 Season,997016,1,42,32,True,22.0
8390294224,2833,1753549349,9303383.0,L1GA TEAM,9255039.0,1w Team,18433,FISSURE Universe Episode 6,997061,1,30,36,False,22.0
8390267562,1752,1753548159,9759026.0,Dominion,9530716.0,Air Defence,17366,Ultras Dota Pro League  2024-25,997027,1,41,60,False,22.0
8390208725,1589,1753545646,9759026.0,Dominion,9530716.0,Air Defence,17366,Ultras Dota Pro League  2024-25,997027,1,45,27,True,22.0
8390203675,2960,1753545440,9790546.0,TEAM NEXT LEVEL,9247798.0,Passion UA,17381,European Pro League  2024-2025 Season,997016,1,40,26,True,22.0
8390165518,1727,1753543886,,,,,18043,DOTA2-Ticu梦幻联赛,0,0,52,18,True,22.0
8390137038,1532,1753542799,9530716.0,Air Defence,9759026.0,Dominion,17366,Ultras Dota Pro League  2024-25,997027,1,50,33,True,22.0
8390136746,1834,1753543225,9338413.0,MOUZ,9651185.0,Wildcard,18433,FISSURE Universe Episode 6,997005,1,34,21,True,22.0
8390116938,1643,1753542286,9247798.0,Passion UA,9790546.0,TEAM NEXT LEVEL,17381,European Pro League  2024-2025 Season,997016,1,22,15,True,22.0
8390064403,2314,1753539925,,,,,18043,DOTA2-Ticu梦幻联赛,0,0,25,41,False,22.0
8390064013,1753,1753539937,9338413.0,MOUZ,9651185.0,Wildcard,18433,FISSURE Universe Episode 6,997005,1,29,11,True,22.0
8389999903,2145,1753537421,9729268.0,Teiko,9819656.0,La Passion,17366,Ultras Dota Pro League  2024-25,996959,1,29,43,False,22.0
8389979240,2672,1753536590,9776488.0,哈哈先生,9824806.0,捕畜小分队,18043,DOTA2-Ticu梦幻联赛,996974,2,52,22,True,22.0
8389965653,2534,1753536030,9381131.0,Uzumaki,8831040.0,Ghost Sheep,17366,Ultras Dota Pro League  2024-25,996956,1,39,31,True,22.0
8389960040,1828,1753535877,9498970.0,AVULUS,9255039.0,1w Team,18433,FISSURE Universe Episode 6,996923,1,42,6,True,22.0
8389918530,2217,1753534050,9819656.0,La Passion,9729268.0,Teiko,17366,Ultras Dota Pro League  2024-25,996959,1,44,33,True,22.0
8389907256,1495,1753533606,8831040.0,Ghost Sheep,9381131.0,Uzumaki,17366,Ultras Dota Pro League  2024-25,996956,1,16,42,False,22.0
8389887024,2719,1753532581,,,,,18477,天蝉杯,0,0,35,36,False,22.0
8389868040,2636,1753531701,9824806.0,捕畜小分队,9776488.0,哈哈先生,18043,DOTA2-Ticu梦幻联赛,996940,2,40,42,True,22.0
8389865213,2420,1753531930,9255039.0,1w Team,9498970.0,AVULUS,18433,FISSURE Universe Episode 6,996923,1,10,37,False,22.0
8389858974,2726,1753531273,2576071.0,Yellow Submarine,9586122.0,4Pirates,18396,CCT Dota 2 Season 2 Series 3,996924,1,29,42,False,22.0
8389824577,1749,1753529445,9381131.0,Uzumaki,9593609.0,Nethercore,17366,Ultras Dota Pro League  2024-25,996911,1,41,20,True,22.0
8389816806,2183,1753529475,9545782.0,Ivory,9098294.0,Carstensz Esports,17659,EPL World Series: Southeast Asia 2024-2025 Season ,996899,1,52,27,True,22.0
8389791401,2575,1753527680,9498970.0,AVULUS,9255039.0,1w Team,18433,FISSURE Universe Episode 6,996923,1,12,30,False,22.0
8389788157,1930,1753527626,2576071.0,Yellow Submarine,9586122.0,4Pirates,18396,CCT Dota 2 Season 2 Series 3,996924,1,11,31,False,22.0
8389784352,1560,1753527298,9745590.0,Cross Guild,8831040.0,Ghost Sheep,17366,Ultras Dota Pro League  2024-25,996916,1,17,55,False,22.0
8389778215,1437,1753526965,9593609.0,Nethercore,9381131.0,Uzumaki,17366,Ultras Dota Pro League  2024-25,996911,1,11,33,False,22.0
8389772023,1763,1753526623,9758040.0,Runa Team,9814016.0,Level Up,17381,European Pro League  2024-2025 Season,996901,1,36,10,True,22.0
8389765324,1588,1753526257,9426115.0,Dark Rebellion,8629315.0,Wiser Warriors,17233,Destiny League,996907,1,40,35,True,22.0
8389758655,1984,1753525867,9545782.0,Ivory,9098294.0,Carstensz Esports,17659,EPL World Series: Southeast Asia 2024-2025 Season ,996899,1,31,36,False,22.0
8389737056,1764,1753524648,8831040.0,Ghost Sheep,9745590.0,Cross Guild,17366,Ultras Dota Pro League  2024-25,996916,1,41,23,True,22.0
8389735164,1480,1753524549,9381131.0,Uzumaki,9593609.0,Nethercore,17366,Ultras Dota Pro League  2024-25,996911,1,24,30,False,22.0
8389725125,1666,1753523941,8629315.0,Wiser Warriors,9426115.0,Dark Rebellion,17233,Destiny League,996907,1,34,47,False,22.0
8389698545,1968,1753522711,9758040.0,Runa Team,9814016.0,Level Up,17381,European Pro League  2024-2025 Season,996901,1,37,14,True,22.0
8389687806,1685,1753521818,9814008.0,eSpoiled,8376696.0,One Move,18396,CCT Dota 2 Season 2 Series 3,996883,1,20,5,True,22.0
8389681675,2116,1753521609,9098294.0,Carstensz Esports,9545782.0,Ivory,17659,EPL World Series: Southeast Asia 2024-2025 Season ,996899,1,14,51,False,22.0
8389675948,1472,1753521127,9729720.0,Virtus.pro,9651185.0,Wildcard,18433,FISSURE Universe Episode 6,996882,1,19,8,True,22.0
8389674091,1647,1753520984,9767998.0,Nova Pulse,9425656.0,LSG,17233,Destiny League,996892,1,34,28,True,22.0
8389637727,2854,1753518784,9593609.0,Nethercore,9088071.0,Eye Gaming ,17366,Ultras Dota Pro League  2024-25,980616,1,42,40,True,22.0
8389630614,2027,1753518364,9425656.0,LSG,9767998.0,Nova Pulse,17233,Destiny League,996892,1,42,53,False,22.0
8389627074,1746,1753518151,7917893.0,InterActive Philippines,7653080.0,Yangon Galacticos,17659,EPL World Series: Southeast Asia 2024-2025 Season ,996874,1,20,40,False,22.0
8389603933,3437,1753516836,8376696.0,One Move,9814008.0,eSpoiled,18396,CCT Dota 2 Season 2 Series 3,996883,1,41,35,False,22.0
8389600686,2440,1753516883,9729720.0,Virtus.pro,9651185.0,Wildcard,18433,FISSURE Universe Episode 6,996882,1,25,21,True,22.0
8389590156,1904,1753515997,9466201.0,EYE Gaming,9593609.0,Nethercore,17366,Ultras Dota Pro League  2024-25,996878,1,26,48,False,22.0
8389586425,1568,1753515709,9768002.0,Lunar Vibes,9814269.0,Riftwalkers,17233,Destiny League,996871,1,20,43,False,22.0
8389550599,1597,1753514744,7653080.0,Yangon Galacticos,7917893.0,InterActive Philippines,17659,EPL World Series: Southeast Asia 2024-2025 Season ,996874,1,44,18,True,22.0
8389542462,1533,1753512940,9814269.0,Riftwalkers,9768002.0,Lunar Vibes,17233,Destiny League,996871,1,28,44,False,22.0
8389538031,1717,1753512588,9729268.0,Teiko,9745590.0,Cross Guild,17366,Ultras Dota Pro League  2024-25,996866,1,45,30,True,22.0
8389502849,1845,1753510343,9768002.0,Lunar Vibes,9814269.0,Riftwalkers,17233,Destiny League,996871,1,36,39,False,22.0
8389497185,2368,1753509917,7917893.0,InterActive Philippines,9600432.0,Call911,18331,Snake Trophy 2,996860,1,42,33,True,22.0
8389492950,2083,1753509627,9745590.0,Cross Guild,9729268.0,Teiko,17366,Ultras Dota Pro League  2024-25,996866,1,50,36,True,22.0
8389465135,1600,1753507624,8629005.0,Flawless Goblins,8629324.0,Swift Knights,17233,Destiny League,996859,1,41,29,True,22.0
8389460516,1542,1753507226,7917893.0,InterActive Philippines,9600432.0,Call911,18331,Snake Trophy 2,996860,1,11,47,False,22.0
8389451195,1946,1753506496,9729268.0,Teiko,9745590.0,Cross Guild,17366,Ultras Dota Pro League  2024-25,996866,1,42,29,True,22.0
8389436114,1915,1753505262,8629324.0,Swift Knights,8629005.0,Flawless Goblins,17233,Destiny League,996859,1,41,31,True,22.0
8389412128,2577,1753503190,7917893.0,InterActive Philippines,9600432.0,Call911,18331,Snake Trophy 2,996860,1,33,27,True,22.0
8389411712,1572,1753503170,8629005.0,Flawless Goblins,8629324.0,Swift Knights,17233,Destiny League,996859,1,30,17,True,22.0
8389354989,1813,1753498208,8957156.0,Silent killer,9005364.0,Night Vision,17211,Dota 2 Space League,996835,1,28,37,False,22.0
8389327363,1865,1753495756,9005364.0,Night Vision,8957156.0,Silent killer,17211,Dota 2 Space League,996835,1,16,40,False,22.0
8389301925,1568,1753493437,8957156.0,Silent killer,9005364.0,Night Vision,17211,Dota 2 Space League,996835,1,13,20,False,22.0
8389279042,1515,1753490922,8936613.0,Wild Dragon,8850016.0,FLYING FORTUNE,17211,Dota 2 Space League,996817,1,26,11,True,22.0
8389257877,1653,1753488673,8850016.0,FLYING FORTUNE,8936613.0,Wild Dragon,17211,Dota 2 Space League,996817,1,25,16,True,22.0
8389231149,1809,1753486009,8936613.0,Wild Dragon,8850016.0,FLYING FORTUNE,17211,Dota 2 Space League,996817,1,35,27,True,22.0
8389205785,1496,1753483939,9338413.0,MOUZ,9758040.0,Runa Team,18433,FISSURE Universe Episode 6,996791,1,29,8,True,22.0
8389205249,1586,1753483776,8849817.0,ZEUS THUNDER GOD,8850015.0,DARKNESS GAMING,17211,Dota 2 Space League,996805,1,9,20,False,22.0
8389172011,1760,1753481223,8850015.0,DARKNESS GAMING,8849817.0,ZEUS THUNDER GOD,17211,Dota 2 Space League,996805,1,26,18,True,22.0
8389150980,1829,1753480168,9338413.0,MOUZ,9758040.0,Runa Team,18433,FISSURE Universe Episode 6,996791,1,38,24,True,22.0
8389140219,1541,1753478941,8849833.0,VERTEX PACK,8849850.0,HELLBEAR HEROES,17211,Dota 2 Space League,996780,1,26,13,True,22.0
8389097712,1914,1753476215,8849850.0,HELLBEAR HEROES,8849833.0,VERTEX PACK,17211,Dota 2 Space League,996780,1,19,28,False,22.0
8389087814,2574,1753475854,9758040.0,Runa Team,9338413.0,MOUZ,18433,FISSURE Universe Episode 6,996791,1,34,23,True,22.0
8389057902,2637,1753473965,9759026.0,Dominion,9824497.0,Team Yakuza,17366,Ultras Dota Pro League  2024-25,996731,1,66,43,True,22.0
8389053557,1851,1753473778,8849833.0,VERTEX PACK,8849850.0,HELLBEAR HEROES,17211,Dota 2 Space League,996780,1,18,21,False,22.0
8389012716,2361,1753471598,2576071.0,Yellow Submarine,9247798.0,Passion UA,18396,CCT Dota 2 Season 2 Series 3,996700,1,14,31,False,22.0
8389002729,1922,1753471010,9824497.0,Team Yakuza,9759026.0,Dominion,17366,Ultras Dota Pro League  2024-25,996731,1,40,40,False,22.0
